C0,C1,C2,C3,C4,C5
-0.4720091,2.2650008,0.10537624,0.971578,1.0460442,-5.5296526
0.16743648,2.5047488,0.32577896,1.1576936,0.81761765,-9.8014965
0.16743648,2.5047488,0.32577896,1.1576936,0.81761765,-9.8014965
1.2033639,2.3940659,0.899745,1.1442162,1.5338746,-10.830211
1.2033639,2.3940659,0.899745,1.1442162,1.5338746,-10.830211
2.913173,2.4517605,1.6034864,1.4443201,4.653487,-10.645309
2.7125049,-0.034091264,0.32506895,-0.976352,0.31613424,-3.7911556
2.7125049,-0.034091264,0.32506895,-0.976352,0.31613424,-3.7911556
2.4357684,-1.7911869,-0.20458639,-1.6091598,-0.92137134,-2.9575415
2.4357684,-1.7911869,-0.20458639,-1.6091598,-0.92137134,-2.9575415
2.7256966,-1.703962,-1.0204464,-1.3200672,-0.45447743,2.5122173
2.7256966,-1.703962,-1.0204464,-1.3200672,-0.45447743,2.5122173
2.4417672,-0.054545373,-0.33123958,1.2508949,-2.869043,5.2904787
2.4417672,-0.054545373,-0.33123958,1.2508949,-2.869043,5.2904787
2.6031294,1.927193,0.9409125,0.82391083,-3.384855,9.322504
2.6031294,1.927193,0.9409125,0.82391083,-3.384855,9.322504
1.6107202,2.3377988,1.2741551,-0.12709746,-2.9266317,9.6851845
1.6107202,2.3377988,1.2741551,-0.12709746,-2.9266317,9.6851845
0.7055993,2.5688567,0.8024049,-0.02753042,-1.6032856,9.085806
0.7055993,2.5688567,0.8024049,-0.02753042,-1.6032856,9.085806
-0.3854399,2.5885713,0.61257076,0.39925888,-1.3182331,6.6310997
-1.6492832,2.9571261,0.110031605,-0.026303582,1.4523194,2.069042
-1.6492832,2.9571261,0.110031605,-0.026303582,1.4523194,2.069042
-0.5952722,2.5418057,-0.09024787,2.037597,0.5065118,-5.3244915
-0.5952722,2.5418057,-0.09024787,2.037597,0.5065118,-5.3244915
0.5348419,2.1952724,0.6748346,1.5372002,0.036409125,-9.319195
0.5348419,2.1952724,0.6748346,1.5372002,0.036409125,-9.319195
1.1700873,2.4185734,0.5209236,0.015666937,1.032839,-10.903468
1.1700873,2.4185734,0.5209236,0.015666937,1.032839,-10.903468
2.3826199,2.6639209,1.3485885,-0.16312467,2.5861263,-9.68814
3.1825469,0.8346722,0.76940584,-0.55327517,2.6830125,-6.9402723
3.1825469,0.8346722,0.76940584,-0.55327517,2.6830125,-6.9402723
2.1279557,-0.83193845,-0.7125572,-3.3954859,-0.8059009,-4.3691964
2.1279557,-0.83193845,-0.7125572,-3.3954859,-0.8059009,-4.3691964
2.6526723,-2.4185948,-0.504547,-1.0514445,-0.23502088,-0.7412556
2.6526723,-2.4185948,-0.504547,-1.0514445,-0.23502088,-0.7412556
2.207757,-0.26647422,-1.6264888,-1.1329899,-2.7916577,4.275593
2.207757,-0.26647422,-1.6264888,-1.1329899,-2.7916577,4.275593
2.8009446,0.55488527,0.155509,2.2399135,-3.5408196,5.989661
2.5550036,1.7283068,1.013133,1.0505409,-3.676748,8.88296
2.5550036,1.7283068,1.013133,1.0505409,-3.676748,8.88296
1.2209299,2.0586708,1.3000903,-0.13574012,-4.8508315,8.12986
1.2209299,2.0586708,1.3000903,-0.13574012,-4.8508315,8.12986
0.39782533,2.0066042,1.0171342,1.0243387,-2.3475494,7.051775
0.39782533,2.0066042,1.0171342,1.0243387,-2.3475494,7.051775
0.1983616,1.7026849,0.45893073,1.018388,-1.2092693,5.1371813
0.1983616,1.7026849,0.45893073,1.018388,-1.2092693,5.1371813
-0.51964337,1.5205352,0.2363388,1.1345094,-1.461261,3.6857424
-0.76760924,1.3122889,0.17762172,0.55114496,-1.0730289,-0.30141857
-0.76760924,1.3122889,0.17762172,0.55114496,-1.0730289,-0.30141857
-0.5390859,1.2178259,0.20554006,0.7609738,-0.4690031,-2.943503
-0.5390859,1.2178259,0.20554006,0.7609738,-0.4690031,-2.943503
-0.27659374,1.393737,0.2701478,0.9607576,0.8793989,-4.7128615
