C0,C1,C2,C3,C4,C5
0.60516727,0.3033216,-0.057888985,0.8040866,1.2753849,4.3302736
0.4950437,0.5503207,0.17839658,-1.2573004,4.51865,9.339532
0.4950437,0.5503207,0.17839658,-1.2573004,4.51865,9.339532
-0.2711568,0.85120916,-0.15334952,-2.9907048,3.2649665,10.647038
-0.2711568,0.85120916,-0.15334952,-2.9907048,3.2649665,10.647038
-1.2713407,0.6006285,-0.6270095,-1.3539596,4.617127,5.7862678
-1.4805626,0.33219278,-0.99177134,0.88021916,0.049712524,-0.3425798
-1.4805626,0.33219278,-0.99177134,0.88021916,0.049712524,-0.3425798
-0.56126845,0.43202722,-0.2872808,3.2155037,-2.7080996,-5.403112
-0.56126845,0.43202722,-0.2872808,3.2155037,-2.7080996,-5.403112
0.12570381,0.59486866,0.021389306,2.3577826,-3.7531488,-7.517207
0.12570381,0.59486866,0.021389306,2.3577826,-3.7531488,-7.517207
0.46701103,0.76583564,0.04448533,0.7248444,-3.4698079,-7.8461094
0.46701103,0.76583564,0.04448533,0.7248444,-3.4698079,-7.8461094
0.5553527,0.86150676,-0.11904514,-0.106515005,-2.084788,-6.7461877
0.68759865,0.5168148,-0.24522984,1.1126678,-2.0785513,-3.0899587
0.68759865,0.5168148,-0.24522984,1.1126678,-2.0785513,-3.0899587
0.62474823,0.29713207,-0.029438257,0.89900655,0.56433123,3.1470315
0.62474823,0.29713207,-0.029438257,0.89900655,0.56433123,3.1470315
0.65995467,0.73991096,0.14856184,-1.7984433,4.5435786,9.814444
0.65995467,0.73991096,0.14856184,-1.7984433,4.5435786,9.814444
0.13940859,0.9460069,0.0052210093,-3.9484813,4.6627445,12.469681
0.13940859,0.9460069,0.0052210093,-3.9484813,4.6627445,12.469681
-1.4422126,0.82663655,-0.93740803,-2.5022454,2.4608524,6.1534376
