C0,C1,C2,C3,C4,C5
2.8732862,2.2138133,0.8411279,-7.6661873,9.699303,19.937101
2.8732862,2.2138133,0.8411279,-7.6661873,9.699303,19.937101
-2.7659678,2.7348304,-7.050663,-1.4128541,7.976933,6.9112964
0.26083952,0.051332742,1.0367604,4.3250413,-15.314763,-11.300442
0.26083952,0.051332742,1.0367604,4.3250413,-15.314763,-11.300442
1.2180297,0.9898207,-0.27098888,1.4572939,-1.55279,-10.0877495
1.2180297,0.9898207,-0.27098888,1.4572939,-1.55279,-10.0877495
3.2474644,-0.07562816,0.94144875,-3.8956761,7.9291487,13.454441
3.2474644,-0.07562816,0.94144875,-3.8956761,7.9291487,13.454441
-1.6669698,3.5547497,-3.6062708,-12.495173,9.473515,14.563359
-1.6669698,3.5547497,-3.6062708,-12.495173,9.473515,14.563359
0.76654005,0.8167073,0.6151565,6.908362,-15.369493,-10.258755
0.43440002,0.6972312,0.0063369274,1.4078101,-1.5951238,-9.163814
0.43440002,0.6972312,0.0063369274,1.4078101,-1.5951238,-9.163814
2.9953032,-1.2518831,1.0674918,0.13581741,2.8101175,6.4814925
2.9953032,-1.2518831,1.0674918,0.13581741,2.8101175,6.4814925
-0.56872064,4.1941676,-2.2494025,-15.862453,13.024267,16.329145
-0.56872064,4.1941676,-2.2494025,-15.862453,13.024267,16.329145
0.9784012,1.5451865,0.8435614,11.433148,-14.897635,-13.737359
0.9784012,1.5451865,0.8435614,11.433148,-14.897635,-13.737359
1.0546657,0.92447466,0.06859821,0.7239291,-5.382474,-11.013628
1.0546657,0.92447466,0.06859821,0.7239291,-5.382474,-11.013628
3.024428,-0.16792083,0.70098484,-3.525274,7.566771,12.812707
-3.019506,2.826688,-4.209676,-11.75737,7.2369466,9.450905
-3.019506,2.826688,-4.209676,-11.75737,7.2369466,9.450905
1.3002317,1.0646565,0.7863337,9.237189,-16.297335,-14.935864
1.3002317,1.0646565,0.7863337,9.237189,-16.297335,-14.935864
2.0210557,0.106134176,0.30084932,-0.8785981,-2.9064713,-7.4035015
2.0210557,0.106134176,0.30084932,-0.8785981,-2.9064713,-7.4035015
2.5344386,2.6299033,1.1320775,-8.378715,11.792438,20.718039
2.5344386,2.6299033,1.1320775,-8.378715,11.792438,20.718039
-3.2834914,1.9384687,-6.4271493,3.7201798,4.0885324,1.7920061
0.7999823,0.3954726,1.4108301,4.6331625,-15.547783,-13.803005
0.7999823,0.3954726,1.4108301,4.6331625,-15.547783,-13.803005
2.9154515,-0.8394208,0.399943,-1.1625706,0.2913266,-2.3827188
2.9154515,-0.8394208,0.399943,-1.1625706,0.2913266,-2.3827188
1.7594028,2.9165368,1.1741518,-8.949961,11.30692,19.45191
1.7594028,2.9165368,1.1741518,-8.949961,11.30692,19.45191
-2.5161953,1.7303627,-3.965115,7.976957,0.7050692,-2.0907938
0.7040951,0.1906817,0.95481145,3.067648,-16.190683,-13.553186
0.7040951,0.1906817,0.95481145,3.067648,-16.190683,-13.553186
3.0161483,-0.6475784,0.4754148,-1.1473241,2.2534673,-1.2801712
3.0161483,-0.6475784,0.4754148,-1.1473241,2.2534673,-1.2801712
0.6420252,2.1500313,0.6231218,-6.1936936,6.4041715,15.464647
0.6420252,2.1500313,0.6231218,-6.1936936,6.4041715,15.464647
-1.8651195,1.7370338,-2.893868,3.6436355,-4.4339986,-8.641874
-1.8651195,1.7370338,-2.893868,3.6436355,-4.4339986,-8.641874
-0.0033097267,0.3190348,0.5687495,2.287513,-5.68521,-9.639465
1.4632466,-0.034933805,-0.06634867,0.48492777,-0.16022168,-4.275579
1.4632466,-0.034933805,-0.06634867,0.48492777,-0.16022168,-4.275579
2.6773102,1.4462116,1.0011286,-6.9996524,10.374897,16.981102
2.6773102,1.4462116,1.0011286,-6.9996524,10.374897,16.981102
-1.7182999,2.1450539,-6.2987604,-4.1074214,8.502529,10.926397
-1.7182999,2.1450539,-6.2987604,-4.1074214,8.502529,10.926397
1.2320056,1.0864842,1.1585602,9.011684,-16.512589,-12.354515
1.2320056,1.0864842,1.1585602,9.011684,-16.512589,-12.354515
1.1334407,0.117586255,0.4015841,0.41149282,-4.2459164,-9.015349
1.1334407,0.117586255,0.4015841,0.41149282,-4.2459164,-9.015349
2.5802655,0.27350026,0.6712926,-4.6775413,8.984377,10.673554
-2.1852336,3.0068514,-2.6181161,-10.220578,6.500535,11.479059
-2.1852336,3.0068514,-2.6181161,-10.220578,6.500535,11.479059
0.2731641,1.6296346,0.016288877,8.840902,-14.225934,-14.528149
0.2731641,1.6296346,0.016288877,8.840902,-14.225934,-14.528149
0.5216509,1.0810951,0.280102,-0.41408822,-2.7453332,-11.4514265
0.5216509,1.0810951,0.280102,-0.41408822,-2.7453332,-11.4514265
2.2384155,0.20201409,-0.13200843,0.43878084,-0.6754184,-4.019918
1.6452457,0.54535234,-0.039913416,-0.71360993,3.638978,11.3894825
1.6452457,0.54535234,-0.039913416,-0.71360993,3.638978,11.3894825
-1.8040352,2.476667,0.327949,-10.088071,10.2178955,12.2093
-1.8040352,2.476667,0.327949,-10.088071,10.2178955,12.2093
0.014089465,1.5487586,-1.0915732,7.9979424,-9.081057,-12.835832
0.014089465,1.5487586,-1.0915732,7.9979424,-9.081057,-12.835832
0.75112545,1.1977518,0.38572073,0.805554,-3.3346539,-9.936123
0.75112545,1.1977518,0.38572073,0.805554,-3.3346539,-9.936123
2.6221592,-0.31620497,-0.13514149,0.11847365,0.042777393,0.7372658
0.99123335,1.3153994,0.8407569,0.04178279,6.809104,17.290194
0.99123335,1.3153994,0.8407569,0.04178279,6.809104,17.290194
-3.9150298,2.4855547,-4.043611,-7.416085,6.8211493,2.4783084
-3.9150298,2.4855547,-4.043611,-7.416085,6.8211493,2.4783084
0.6048935,0.8094221,0.67059606,8.394611,-10.737374,-14.421552
0.6048935,0.8094221,0.67059606,8.394611,-10.737374,-14.421552
1.460829,0.82681495,0.040715456,-0.23421352,-3.635952,-8.632836
1.460829,0.82681495,0.040715456,-0.23421352,-3.635952,-8.632836
2.114171,0.20983481,-0.25779343,-2.567401,3.1965199,8.124067
-0.21637332,1.9150376,0.6496192,-2.0115354,7.0554595,16.426725
-0.21637332,1.9150376,0.6496192,-2.0115354,7.0554595,16.426725
-2.0512552,1.4793167,-3.3427873,3.4200184,-2.4507554,-7.1675973
-2.0512552,1.4793167,-3.3427873,3.4200184,-2.4507554,-7.1675973
0.27530748,0.45666605,0.81770706,3.7363052,-3.9848921,-8.870881
0.27530748,0.45666605,0.81770706,3.7363052,-3.9848921,-8.870881
1.3438964,0.90327585,-0.07805425,0.47993407,-1.4813857,-6.6991744
1.3438964,0.90327585,-0.07805425,0.47993407,-1.4813857,-6.6991744
2.2136528,0.043544292,0.1710869,-1.4159515,0.9971955,4.423264
0.99451005,1.4227285,0.4222195,-1.0957155,4.2052236,16.353107
0.99451005,1.4227285,0.4222195,-1.0957155,4.2052236,16.353107
-3.7351313,2.5480063,-3.8991354,-6.1470547,9.602839,2.50733
-3.7351313,2.5480063,-3.8991354,-6.1470547,9.602839,2.50733
0.20862174,0.27957273,0.86996895,6.5044317,-10.503132,-11.591564
0.20862174,0.27957273,0.86996895,6.5044317,-10.503132,-11.591564
0.89638674,1.3360703,0.17635733,-0.84924126,0.057081275,-9.137059
0.89638674,1.3360703,0.17635733,-0.84924126,0.057081275,-9.137059
2.158147,0.16670895,0.17718351,-0.8122511,-2.5785487,-1.9470354
1.6585407,0.39198583,-0.32850403,-1.2133083,2.7935364,12.175799
1.6585407,0.39198583,-0.32850403,-1.2133083,2.7935364,12.175799
-1.3997751,3.350967,0.76346934,-6.221062,11.614108,18.8089
-1.3997751,3.350967,0.76346934,-6.221062,11.614108,18.8089
-0.6340853,2.4255488,-2.3531759,10.341673,-9.225465,-8.513663
-0.6340853,2.4255488,-2.3531759,10.341673,-9.225465,-8.513663
0.22418839,0.6953007,1.0768461,2.8950431,-6.073609,-11.858091
0.22418839,0.6953007,1.0768461,2.8950431,-6.073609,-11.858091
1.1357362,1.7008977,-0.23269606,-1.0140198,-3.003848,-10.737843
1.1357362,1.7008977,-0.23269606,-1.0140198,-3.003848,-10.737843
2.3435671,-0.12322843,-0.07555354,-2.2124572,0.30494207,2.9924672
1.1149311,0.90614164,-0.063314855,-0.38277155,2.7315154,13.05155
1.1149311,0.90614164,-0.063314855,-0.38277155,2.7315154,13.05155
-0.5869389,2.1242006,0.84101206,-6.031161,9.2427025,14.737385
