C0,C1,C2,C3,C4,C5
0.5477631,0.7819832,-0.32440233,1.6950507,0.8778051,2.0430195
0.32229263,0.55199164,-0.06891489,3.2885616,1.3129851,2.8128357
0.32229263,0.55199164,-0.06891489,3.2885616,1.3129851,2.8128357
0.28238708,0.42108852,0.4209807,2.3581464,0.92895335,2.734773
0.28238708,0.42108852,0.4209807,2.3581464,0.92895335,2.734773
-0.6510413,0.3775553,0.31847453,0.23868103,0.9803548,4.932238
-0.6510413,0.3775553,0.31847453,0.23868103,0.9803548,4.932238
-0.8891921,0.013257623,0.2891301,1.1940693,0.17241567,4.305563
-0.8891921,0.013257623,0.2891301,1.1940693,0.17241567,4.305563
-1.0381125,-0.22678006,0.40366113,1.0001006,-0.2842442,2.2073555
-1.0381125,-0.22678006,0.40366113,1.0001006,-0.2842442,2.2073555
-1.0317597,-0.30910778,0.24180269,-0.7119771,-0.5038073,0.97018224
-1.0317597,-0.30910778,0.24180269,-0.7119771,-0.5038073,0.97018224
-1.1273159,-0.14013046,-0.13653302,-1.2782434,-1.2132201,-0.35886437
-0.9666543,-0.04398161,-0.33901024,-0.7866459,-2.1401567,-1.5850809
-0.9666543,-0.04398161,-0.33901024,-0.7866459,-2.1401567,-1.5850809
-0.68011755,0.1135757,-0.48360085,-0.7698072,-2.7580347,-2.6557662
-0.68011755,0.1135757,-0.48360085,-0.7698072,-2.7580347,-2.6557662
-0.5553923,0.20205462,-0.55767906,-0.13495864,-3.2447517,-2.8834615
-0.5553923,0.20205462,-0.55767906,-0.13495864,-3.2447517,-2.8834615
-0.5190715,0.394058,-0.5375427,0.06723312,-2.7150128,-3.4883893
-0.5190715,0.394058,-0.5375427,0.06723312,-2.7150128,-3.4883893
-0.4483428,0.6983715,-0.5470325,-0.28977934,-2.3144753,-3.6935494
-0.40793467,0.7667577,-0.55151796,-1.0937569,-1.1882092,-3.607297
-0.40793467,0.7667577,-0.55151796,-1.0937569,-1.1882092,-3.607297
-0.1820764,0.9257943,-0.62191737,-1.5237006,0.5889009,-3.7643502
-0.1820764,0.9257943,-0.62191737,-1.5237006,0.5889009,-3.7643502
0.19849336,0.8728585,-0.65192664,-1.1319431,1.5835053,-3.2755487
0.19849336,0.8728585,-0.65192664,-1.1319431,1.5835053,-3.2755487
0.4073857,0.8991888,-0.55979943,-0.14185427,1.6064539,-2.3427045
0.4073857,0.8991888,-0.55979943,-0.14185427,1.6064539,-2.3427045
0.57888657,0.57271516,-0.5419533,1.8479602,1.5544786,0.0028873375
0.39917743,0.5607648,-0.18945599,3.8849723,1.1600063,0.42648545
0.39917743,0.5607648,-0.18945599,3.8849723,1.1600063,0.42648545
0.40939677,0.5259795,0.17967272,4.3343124,0.06946541,0.73240113
0.40939677,0.5259795,0.17967272,4.3343124,0.06946541,0.73240113
0.30662513,0.3969928,0.49505472,3.3203757,-0.5859477,2.0326874
0.30662513,0.3969928,0.49505472,3.3203757,-0.5859477,2.0326874
-0.023542821,0.33103073,0.5734793,1.9084318,0.8435154,2.9770174
-0.023542821,0.33103073,0.5734793,1.9084318,0.8435154,2.9770174
-0.22950053,0.16881901,0.48624754,1.4901233,0.7549607,3.7250323
-0.48957437,0.10009885,0.30195904,1.2714632,-0.22317252,3.4672103
-0.48957437,0.10009885,0.30195904,1.2714632,-0.22317252,3.4672103
-0.7314662,0.03372985,0.12213707,1.302604,-1.7371291,2.7613053
-0.7314662,0.03372985,0.12213707,1.302604,-1.7371291,2.7613053
-0.8968842,0.06759715,0.1401068,0.7460879,-1.9113481,1.2213856
-0.8968842,0.06759715,0.1401068,0.7460879,-1.9113481,1.2213856
-0.6905182,-0.3506227,-0.05038643,0.44545007,-1.6139433,0.49499583
-0.6905182,-0.3506227,-0.05038643,0.44545007,-1.6139433,0.49499583
-0.5855032,-0.20009279,0.0011007786,0.42959562,-2.4751668,-0.9454001
-0.5905237,-0.15618306,-0.024622917,-0.5985719,-2.752998,-1.1430115
-0.5905237,-0.15618306,-0.024622917,-0.5985719,-2.752998,-1.1430115
-0.6190512,-0.014939845,-0.07894826,-1.6028115,-1.4220098,-2.368675
-0.6190512,-0.014939845,-0.07894826,-1.6028115,-1.4220098,-2.368675
-0.49304003,0.40182233,-0.3215009,-3.09231,0.004078037,-3.2078362
-0.49304003,0.40182233,-0.3215009,-3.09231,0.004078037,-3.2078362
-0.30621076,0.71347237,-0.5087335,-2.8013775,0.39183053,-3.9874504
-0.30621076,0.71347237,-0.5087335,-2.8013775,0.39183053,-3.9874504
-0.006049156,0.8502785,-0.46848,-1.1544608,0.8600445,-4.050364
0.29027402,0.82699454,-0.35783386,-0.29091242,0.67100686,-3.3516896
0.29027402,0.82699454,-0.35783386,-0.29091242,0.67100686,-3.3516896
0.47719926,0.7231649,-0.26151538,0.41717136,0.5789655,-1.7899362
0.47719926,0.7231649,-0.26151538,0.41717136,0.5789655,-1.7899362
0.5923594,0.48437047,-0.23320472,0.50740635,0.60309523,0.060892828
0.5923594,0.48437047,-0.23320472,0.50740635,0.60309523,0.060892828
0.49125433,0.38950226,-0.11203349,1.5455612,0.9902691,0.89416903
0.49125433,0.38950226,-0.11203349,1.5455612,0.9902691,0.89416903
0.43364072,0.4257801,0.0020272732,1.6404592,0.2817104,1.4577762
0.30592185,0.34619993,0.15741396,1.4542073,-0.05872654,2.4330266
0.30592185,0.34619993,0.15741396,1.4542073,-0.05872654,2.4330266
-0.016884387,0.3496921,0.11386871,1.0076565,0.49774784,3.3430648
-0.016884387,0.3496921,0.11386871,1.0076565,0.49774784,3.3430648
-0.26190412,0.44531393,0.019857526,1.7970337,1.4316996,4.316239
-0.26190412,0.44531393,0.019857526,1.7970337,1.4316996,4.316239
-0.44731903,0.3409711,0.05040735,3.3006396,0.97973716,4.9223614
-0.44731903,0.3409711,0.05040735,3.3006396,0.97973716,4.9223614
-0.691787,0.11661601,0.58968294,2.9521694,0.17519012,4.0459833
-0.9118259,-0.038796306,0.6214534,-0.29299605,-0.8938631,2.3270142
-0.9118259,-0.038796306,0.6214534,-0.29299605,-0.8938631,2.3270142
-1.0297105,0.06257081,0.26681864,-1.9895664,-2.75421,0.055271715
-1.0297105,0.06257081,0.26681864,-1.9895664,-2.75421,0.055271715
-0.9442859,-0.0017000437,-0.12945962,-2.0178308,-3.160684,-1.024324
-0.9442859,-0.0017000437,-0.12945962,-2.0178308,-3.160684,-1.024324
-0.7443336,0.09255433,-0.14743781,-1.2267894,-2.049041,-2.9265623
-0.7443336,0.09255433,-0.14743781,-1.2267894,-2.049041,-2.9265623
-0.40888163,0.255203,-0.2244631,-1.3935249,-0.6468806,-3.2129104
-0.16122878,0.42065215,-0.3849188,-1.3038208,-0.6225289,-3.6894863
-0.16122878,0.42065215,-0.3849188,-1.3038208,-0.6225289,-3.6894863
0.16499537,0.47492856,-0.49493837,-1.203213,-0.9347899,-3.508589
