C0,C1,C2,C3,C4,C5
-0.04319626,3.748536E-4,-0.022239566,-0.14148326,0.15867254,0.881266
-0.11467731,-0.034912705,-0.029684663,-0.05184422,0.16328146,0.81339186
-0.11467731,-0.034912705,-0.029684663,-0.05184422,0.16328146,0.81339186
-0.17624891,-0.06783879,0.008171558,-0.060960047,0.09779694,0.5159229
-0.17624891,-0.06783879,0.008171558,-0.060960047,0.09779694,0.5159229
-0.17501229,-0.0864625,-0.0070466995,-0.19359934,0.19403665,0.17330702
-0.17501229,-0.0864625,-0.0070466995,-0.19359934,0.19403665,0.17330702
-0.12293661,-0.07978886,-0.031107545,-0.18849416,0.2954348,-0.05495787
-0.12293661,-0.07978886,-0.031107545,-0.18849416,0.2954348,-0.05495787
-0.09698081,-0.085685074,-0.03167665,-0.0075002015,0.043562263,-0.18469112
-0.11417043,-0.057968795,0.014615297,-0.02133695,-0.016984105,-0.41888416
-0.11417043,-0.057968795,0.014615297,-0.02133695,-0.016984105,-0.41888416
-0.05879873,0.01307565,-0.0241158,-0.18712147,0.17844091,-0.58219796
-0.05879873,0.01307565,-0.0241158,-0.18712147,0.17844091,-0.58219796
0.014457107,0.051340878,-0.045035243,-0.035765007,0.11721597,-0.5999562
0.014457107,0.051340878,-0.045035243,-0.035765007,0.11721597,-0.5999562
0.068187356,0.057045996,-0.0064315796,0.1900008,-0.018845327,-0.40049314
